site,ntrees,Phytoregion,Island,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,mean_elv,mean_bdod,mean_cfvo,mean_pH,mean_sand,mean_soc,Area,Dist,GMMC,mean_HMI,mean_FR,mean_EX,LEVEL3_NAM
10_-84,1622,Americas,Mainland,21.209975560506184,9.446929375330607,79.38476795620389,67.89833768208821,27.456774764590794,15.56335621409946,11.893418550491333,21.15168661541409,21.46232271194458,22.100478569666546,20.421395937601726,3099.083333333333,419.6666666666667,79.22222222222223,49.746547275119354,1155.5277777777778,287.1111111111111,553.3611111111111,764.1666666666667,979.5833333333334,0.955614140166766,7.392694516656829,5.32469279414591,35.629460429202624,68.00601647096389,NA,0,1,0.23040750613226418,0.0019692198376618448,6.20946436632245e-4,Costa Rica
10_-85,456,Americas,Mainland,25.59810032564051,10.423017950618968,76.6584243774414,78.21957756491268,33.05148001278148,19.44724753323723,13.604232479544248,25.129698136273554,25.941601192249973,26.72958559148452,24.785409646875717,2273.3529411764707,409.5882352941176,15.205882352941176,80.42040690253762,1082.9411764705883,65.61764705882354,356.44117647058823,592.9705882352941,252.64705882352942,1.0710327614683963,10.006129951430292,5.8365407451604,31.61762515419164,46.319330580671334,NA,0,1,0.19305121073647447,1.3124663049204907e-4,4.624813573235245e-4,Costa Rica
10_77,19515,Asia,Mainland,23.73253297805786,8.476265086068047,64.4955292807685,124.41333346896701,30.50168048010932,17.33288884162903,13.168791638480293,23.16725465986464,23.472461647457546,25.489730305141872,22.390502240922714,2216.5,482.8611111111111,21.111111111111107,75.37780263688829,1154.5833333333333,95.44444444444443,328.80555555555554,609.5,705.1388888888889,1.1305003221507286,11.898179573062277,5.541536327656496,37.90180688920527,48.02472275934297,NA,0,1,0.22690553409671302,3.8622275207273057e-4,4.56491992256959e-4,India
10_79,912,Asia,Mainland,28.85408480414029,8.647629968051252,58.15766091182314,221.06788109088765,36.580706629259836,21.71728121001145,14.863425419248383,27.506437893571526,27.237179197114088,31.3191321800495,25.920191534634295,978.7586206896551,203.17241379310346,15.827586206896552,75.86079459354795,508.44827586206895,64.24137931034483,131.75862068965517,298.2068965517241,50.51724137931034,1.4029670774117085,7.221733055115518,7.20272692813342,34.94166584951237,38.26400312339014,NA,0,1,0.47751403290784966,3.3022868475170733e-6,2.091075662484747e-4,India
10_92,2430,Asia,Island,27.023312091827393,5.837293386459351,66.66737365722656,61.64063835144043,31.936649799346924,23.18075132369995,8.755898475646973,26.824673652648926,26.59999179840088,27.87475299835205,26.398338794708252,2337.5,323.5,24.5,56.42631244659424,903.25,132.75,668,206.25,44.5,1.150009544776581,8.855319974403661,5.25917849989734,42.15525549463878,54.17338799099288,687.43,611.54,0,0.00822302392616414,5.855881653740974e-4,0,Andaman Is.
11_-73,383,Americas,Mainland,24.8970390864781,9.726489448547364,78.5230715070452,73.74841057913643,30.86688929966518,18.48358463559832,12.383304677690779,24.82137590135847,24.272119794573104,25.79822725568499,23.981131880623952,1195.2,225.9142857142857,12.8,70.46652657645089,537.2,55.571428571428584,290.9428571428572,101.14285714285717,601.1142857142858,1.2010428566924656,12.152051600355769,6.055074313202601,35.83015769356026,42.47716722271014,NA,0,1,0.12521538107540708,0.0022507242004165197,0.014787418342670219,Colombia
11_-74,1363,Americas,Mainland,21.924986410140992,9.243607918421427,79.76465759277343,57.774024963378906,27.32974691390991,15.746839994937181,11.58290688196818,21.89883983929952,21.428009112675987,22.5919468720754,21.180316336949666,1334.8666666666666,246.86666666666667,10.266666666666667,72.3630734761556,594.0333333333333,47.36666666666666,377.1,123.93333333333331,1069.4666666666667,1.0534944865598623,14.410062110797728,5.979218130010446,34.78640677022172,63.134225263691704,NA,0,1,0.0932437573538991,0.0031105239214261433,1.7899152898507843e-4,Colombia
11_-75,895,Americas,Mainland,27.735516196803044,9.073957744397616,84.08280302348889,43.25649683099044,32.90860346743935,22.107681977121455,10.800921490317897,27.720970956902754,27.3451543105276,28.19281638296027,27.177115390175267,1023.3684210526316,192.78947368421052,5.578947368421053,73.71429804751747,474.10526315789474,26.94736842105263,285.5263157894737,109.57894736842105,40.578947368421055,1.243699192449215,10.244794366047131,6.481563821493796,32.72109428751894,47.419691837566745,NA,0,1,0.2587831993018444,2.3932032198388154e-4,0.0016057527021167744,Colombia
11_125,366,Asia,Island,26.37567021769862,6.741593268609816,72.04883476995653,97.32359732350996,31.170297191989036,21.809686230074973,9.3606109619140625,25.527193192512758,26.838884230582945,27.367536421745054,25.062566634147398,2897.7741935483873,387.38709677419354,144.61290322580646,33.88739727389428,1092.2903225806451,489.1290322580645,578.7741935483871,952.7741935483871,153.2258064516129,1.1022242318878543,6.785575555258521,5.210917794870208,29.698691760250718,65.56203855889561,1.01,1588.97,0,0.32750417936985676,0.0018921591471748982,7.715084409106418e-4,Philippines
11_77,1233,Asia,Mainland,25.12001943588257,9.993637190924751,62.825795809427895,157.02984619140625,33.5657360818651,17.667895820405747,15.897840287950304,24.277333339055378,25.200917720794678,27.383034812079536,23.381870561175877,1150.3333333333333,269.5833333333333,8,81.84057532416449,597.1111111111111,35.138888888888886,186.38888888888889,287.8888888888889,543.1388888888889,1.3153671157193962,10.341657950936302,6.539833380813045,43.10581867218807,33.96661449323798,NA,0,1,0.4637356723344227,8.431893694800124e-5,8.05361921090038e-4,India
11_78,2260,Asia,Mainland,28.043290244208443,10.731786568959555,62.77253966861301,200.61247634887695,36.78504170311822,19.691138850318062,17.093902852800156,27.11646991305881,27.322464148203533,30.46842161814372,25.355188687642414,711.0277777777778,176.63888888888889,9.916666666666666,81.20694753858778,366.30555555555554,34.5,137.38888888888889,169.52777777777777,232.80555555555554,1.3978315335615017,9.935097842936365,7.104865212282012,39.42775778356352,30.33509322209996,NA,0,1,0.5345625674377048,0,0.002611830515579087,India
11_79,676,Asia,Mainland,28.49572515487671,9.724668979644775,57.73649385240343,240.954037560357,37.173604011535645,20.342159589131672,16.831444422403973,27.24389918645223,27.039869096544052,31.262420177459717,25.32078817155626,937.1666666666666,201.5,12.13888888888889,77.77262581719293,485.3888888888889,49.19444444444444,135.47222222222223,249.80555555555554,98.36111111111111,1.4082492284812422,8.690043373324558,7.157337460169947,36.55241188339648,33.1174797139739,NA,0,1,0.5339030932298822,3.0182772109651298e-6,0.0035534156129501146,India
11_92,1054,Asia,Island,27.023312091827393,5.837293386459351,66.66737365722656,61.64063835144043,31.936649799346924,23.18075132369995,8.755898475646973,26.824673652648926,26.59999179840088,27.87475299835205,26.398338794708252,2337.5,323.5,24.5,56.42631244659424,903.25,132.75,668,206.25,44.5,1.150009544776581,8.855319974403661,5.25917849989734,42.15525549463878,54.17338799099288,1.28,592.4,0,0.00822302392616414,5.855881653740974e-4,0,Andaman Is.
11_93,1079,Asia,Island,26.876420974731445,5.853321892874582,65.85530635288784,62.76102828979492,31.895306178501674,23.003989628383092,8.891316550118583,26.681643622262136,26.470487322126115,27.740506853376115,26.267364229474747,2480.5714285714284,359.42857142857144,26,59.58957944597517,987.7142857142857,126.57142857142857,683,224.42857142857142,51.142857142857146,1.155116671331653,10.993794991709219,5.205171086416908,41.32843232804426,60.585700844554054,1.17,575.44,0,0.0505378191882931,5.429216220865248e-4,1.8872320652008057e-4,Andaman Is.
12_103,673,Asia,Mainland,25.52567409066593,8.114015495075899,62.6384895549101,105.49123472325942,31.77761162028593,18.797628066119024,12.979983554166907,25.701149042914896,24.29975133783677,26.863553832559024,24.211168681873996,2910.323529411765,558.6176470588235,12.529411764705882,85.00081163294175,1547.0882352941178,64.41176470588235,501.9117647058823,113.47058823529412,359.97058823529414,1.135025608674726,14.786317571135074,5.190210182377081,35.12255735950375,37.170225811390665,NA,0,1,0.09498759931994728,0.015794373124496414,5.109552853544581e-5,Cambodia
12_104,1528,Asia,Mainland,26.334661695692276,8.147104753388298,59.126945389641655,133.66781764560275,33.07165977689955,19.270506805843777,13.801152971055773,26.244968838161892,24.8050151930915,28.017603980170357,24.646494176652695,1672.8333333333333,275.0833333333333,7.194444444444445,72.55714586046007,771.8055555555555,42.47222222222222,347.25,121.25,268.6388888888889,1.244652776254548,12.328541666666666,5.569020846287409,35.778819444444444,29.88159028278457,NA,0,1,0.2000753688976153,0.010657449990959564,6.842105012191e-5,Cambodia
12_77,4863,Asia,Mainland,24.156828721364338,10.41364934709337,59.52703062693278,181.61059951782227,33.52062490251329,16.02718737390306,17.49343744913737,23.48526732126872,24.28778468237983,26.784197966257732,22.114174683888752,747.0555555555555,173.83333333333334,3.6111111111111116,86.69905514187283,354.1388888888889,16.27777777777778,191.02777777777777,93,756.0277777777778,1.3197658134178762,12.079041866993878,6.644074813160193,39.91445773337294,26.40027967274133,NA,0,1,0.3598718728749359,3.920351073407291e-6,0.0011948834090593952,India
12_92,551,Asia,Island,26.59650230407715,5.842113494873047,64.17386627197266,69.04832458496094,31.600000381469727,22.496429443359375,9.103570938110352,26.4613094329834,26.006547927856445,27.524106979370117,25.813392639160156,2275,329,22,61.48455810546875,911,104,651,169,50,1.196666713555654,9.55,5.31666673819224,39.916666666666664,49.480000241597494,46.54,532.41,0,0.014751086529675123,0.010308643854032774,0,Andaman Is.
12_93,1234,Asia,Island,26.582345560977334,6.105898756729929,62.79340342471474,74.96405631617496,31.805788040161133,22.08058738708496,9.725200653076172,26.531628859670537,25.960672177766497,27.573797125565378,25.730295783595036,2822.1052631578946,465,20.842105263157897,73.09853443346526,1274.6315789473683,92.57894736842105,826.6842105263158,162.8421052631579,52,1.0666228272293534,12.324962744096338,5.456234913351477,38.65347850816538,55.1858299380514,93.25,460.83,0,0.062248991842360844,1.3417171027622205e-4,3.038767460462036e-4,Andaman Is.
13_106,2295,Asia,Mainland,26.681316958533394,8.230964687135485,56.939946704440644,154.3734508090549,33.54651398128934,19.070291625128853,14.476222356160482,27.055101977454292,24.798779010772705,28.421201335059273,24.56429057651096,1812,337.22222222222223,3.3888888888888884,86.90449502733019,958.4722222222222,26.333333333333336,356.02777777777777,69.38888888888889,84.27777777777777,1.223552339095564,11.92029277694261,5.687767274475406,34.104093865135745,28.080194805641522,NA,0,1,0.16335750979376493,0.03587285360420535,5.921052649007192e-5,Cambodia
13_75,1417,Asia,Mainland,25.9582656451634,8.688132320131574,60.22179617200579,138.8409581865583,33.47992106846401,19.031900814601354,14.44802028792245,24.88680396761213,26.01657703944615,28.103645256587438,24.769409792763845,4344.107142857143,1491.357142857143,1.1785714285714286,134.83776228768485,3362.8928571428573,9.607142857142858,264.5,2516.3571428571427,236.85714285714286,1.1847966511940877,13.919032048856216,5.668862193462826,44.63855633826886,40.94380709269171,NA,0,1,0.33988368692313065,4.606158575000548e-5,0.0013787569251044564,India
13_93,2443,Asia,Island,26.784988509284126,6.1237227651807995,59.56093639797635,87.30301242404514,32.036218113369415,21.753943125406902,10.282274987962511,26.914537111918133,26.92731581793891,27.907569885253906,25.715521494547527,2921,538.3888888888889,3.333333333333333,85.86826112535265,1469.3333333333333,48.72222222222222,914.3888888888889,139.5,56.833333333333336,1.0919792161927944,13.699214872559313,5.726252744003533,37.09512632999255,57.13549721593019,12.64,357.9,0,0.04061610118735295,8.602923717060766e-4,0,Andaman Is.
14_-16,850,Africa,Mainland,27.49574915568034,14.103353050020006,65.17502964867487,166.21267912122937,37.75170082516141,16.090215259128147,21.66148540708754,27.756462044186062,27.491794109344482,29.330084588792587,25.164441691504585,633.1666666666666,225.08333333333331,0,148.83042314317493,536.3333333333334,0.16666666666666669,76.91666666666667,2.416666666666667,22.416666666666668,1.56174320728244,7.555611377438107,5.951819705210701,74.88777396660427,12.73975175340847,NA,0,1,0.3803889039946011,1.7692170960769342e-6,4.2172186685770195e-4,Senegal
14_0,1151,Africa,Mainland,28.66212781270345,14.80836166275872,60.894359800550674,273.0876880221897,40.2467155456543,15.928937594095865,24.317778004540337,28.2171294954088,25.569841437869602,32.06264479955038,25.130637804667156,443.30555555555554,151.94444444444446,0,137.94615173339844,341.5833333333333,0,87.33333333333334,0,286.05555555555554,1.5730130048114852,8.181465234687066,6.458263545977246,68.32706541990873,5.993639582079677,NA,0,1,0.2052598533882877,0,0.0029926911438105806,Burkina
14_75,600,Asia,Mainland,24.71528932783339,9.303953329722086,56.88927819993761,160.39838303460016,33.24898264143202,16.84042125278049,16.408561335669624,23.84760438071357,24.39853949016995,27.186698118845623,23.379142973158096,3642.222222222222,1367.111111111111,0.3333333333333335,142.34903293185764,2943.277777777778,5.972222222222223,163.94444444444446,1226.5555555555559,470.44444444444446,1.2675620967701664,16.202134418811816,5.9594364702834834,43.31342293578214,32.52092363351744,NA,0,1,0.2719060916938796,1.1617695223638624e-4,4.248016572132089e-5,India
15_-61,1175,Americas,Island,25.28198782602946,6.855147202809651,72.3388220469157,96.6014887491862,29.774513562520344,20.29411856333415,9.480394999186197,25.830532550811768,24.399728298187256,26.24483283360799,23.98284149169922,1956.9166666666667,255.58333333333334,76.33333333333333,39.41782283782959,708.75,253.75,606.9166666666666,295.4166666666667,246.75,1.124337091163336,12.240433727993171,5.760389280916538,25.799564279193646,72.14994248487915,1114.86,441.48,0,0.32250175535560505,0.002199020558438902,0.0024520699197796442,Windward Is.
15_-88,569,Americas,Mainland,23.195393562316895,11.163387695948282,70.30054367913141,141.98627768622504,31.585097048017715,15.709472311867607,15.87562460369534,23.89179171456231,23.013012886047363,24.788776609632706,21.336929480234783,1568.75,260.44444444444446,28.083333333333336,64.42482937706842,671.0277777777778,110.05555555555556,419.27777777777777,203.44444444444446,696.1111111111111,1.1635838009460866,10.889749497672335,6.245743801395024,28.063217646779773,55.85345471516806,NA,0,1,0.1990296997566128,0.002545911059514761,1.725645255273367e-4,Honduras
15_99,2108,Asia,Mainland,25.118930127885605,10.886462344063652,57.849967532687714,162.38718626234265,34.35833353466458,15.536784754859077,18.821548726823593,25.062583234575058,23.359531296624077,27.182116932339138,23.011416488223606,1589.8055555555557,293.75,4.305555555555555,81.80842675103082,793.9444444444445,26.055555555555557,334.19444444444446,55.083333333333336,558.7777777777778,1.1860479905218786,18.756561685394725,5.55896274586177,39.105177888979505,38.28438557887579,NA,0,1,0.08268896712813921,6.551546817750075e-4,4.657871014684978e-6,Thailand
16_-61,1368,Americas,Island,26.27229796515571,7.229957580566406,70.37526448567708,109.58416832817926,31.19667625427246,20.923121982150608,10.273554272121853,26.92880588107639,24.96483612060547,27.435468461778427,24.82228575812446,1459.2222222222222,182.11111111111111,55.888888888888886,35.463551415337456,521.5555555555555,195.77777777777777,426.6666666666667,208,95.22222222222223,1.1903500517404222,12.256372501199202,6.24368613531071,27.125712944482387,68.30016448898454,1.32,605.21,0,0.28952693851002953,0.0013590383192408522,9.904743940949599e-4,Leeward Is. AB Ant
16_-88,417,Americas,Mainland,25.792283226461972,9.335975983563591,68.07674542595359,154.2789306640625,32.7010539559757,18.991271075080423,13.709782880895277,25.792835347792682,26.12043908063103,27.319990382475012,23.70906706417308,2111.9411764705883,299.3529411764706,55.588235294117645,47.15739822387695,829.5294117647059,211.41176470588235,480.7647058823529,494.47058823529414,152.1764705882353,1.070109688001108,11.22779061616796,6.032921248551986,26.07130298550921,79.9972210588623,NA,0,1,0.2794372845670187,0.004850643006657656,2.05630598020127e-4,Honduras
16_-89,1473,Americas,Mainland,24.88631150381906,9.179860169546945,68.06801409040179,148.93357892717634,31.541742542811804,18.05436041695731,13.487382125854491,26.074614552089145,24.586153302873885,26.323556682041712,22.84523081098284,3048.885714285714,547.1428571428571,72.82857142857142,62.557335008893695,1408.4571428571428,251.05714285714285,860.1142857142858,427.65714285714284,212.97142857142856,1.139308809737495,8.155722119719456,5.747952752121475,31.533595852804243,59.07283970988918,NA,0,1,0.13801795862112032,0.010616463378430781,5.15181082214511e-4,Belize
16_-91,1092,Americas,Mainland,23.25049238734775,10.748774316575792,67.1442133585612,153.75608740912543,31.432229148017036,15.433437565962475,15.99879166815016,24.10319908459981,22.967314932081436,24.867976586023968,21.086367024315727,3016.1388888888887,468.25,78.80555555555556,60.958257569207085,1271.5,255.55555555555554,697.4166666666666,373.44444444444446,690.25,1.1215260833669947,8.203125121425225,5.899604303883734,36.9492964475323,59.71351740204435,NA,0,1,0.10701390377990325,0.01374370099189723,3.506459143539045e-5,Guatemala
17_-89,1735,Americas,Mainland,24.361705515119766,9.997143559985691,65.34313731723361,170.3694076538086,31.755347357855904,16.4584514564938,15.2968959013621,25.748749838935005,23.942540486653645,26.095253467559814,22.068088001675076,2012.75,305.80555555555554,47.972222222222214,54.45700158013238,815.0833333333333,170.52777777777777,566.5833333333334,335.66666666666663,311.0833333333333,1.173026504530497,8.15310930786354,6.064202077307571,28.759833469224,52.080374426029046,NA,0,1,0.10558692889718739,0.019214260792771536,1.028383939913775e-4,Belize
17_107,459,Asia,Mainland,24.69434138706752,6.928909625325884,43.28771209716797,328.09212166922435,32.340554169246126,16.326816422598704,16.013737746647426,25.027134690965926,22.704396520342147,28.2931045123509,20.319480419158936,2230.214285714286,501.7142857142857,39.57142857142857,87.91915484837124,1310.607142857143,145.28571428571428,416.2857142857143,293.07142857142856,168.21428571428572,1.1660470449495959,8.556789666009024,5.702069387623329,38.8734364830872,48.180740864324484,NA,0,1,0.2963798053686387,0.007662412036367937,6.910299147662122e-4,Vietnam
18_-66,2630,Americas,Island,25.023212866349652,9.184546882455999,72.70443898981267,132.2797314036976,30.991829438643023,18.395080436359752,12.59674900228327,26.109955874356356,23.37060139395974,26.465675180608574,23.333958539095793,1658.7727272727273,214.72727272727272,63.18181818181818,38.70466336337003,593,219.63636363636363,507.8636363636364,220.09090909090907,159.77272727272728,1.235639571201162,6.610278102241205,5.704209908522019,24.465025919733975,63.03549360091875,1.14,818.41,0,0.42832397300632097,0.0018895492002247087,0.0014572179635499024,Puerto Rico
18_-67,2088,Americas,Island,24.808525902884348,11.884564626784552,77.04587918236142,129.1364288330078,32.14305587041946,16.723059790475027,15.419996079944429,25.98873147510347,23.167012532552082,26.20314498174758,23.15479360307966,1548.1904761904761,215.9047619047619,50.28571428571429,47.35915102277483,604.7142857142857,172.52380952380952,494.0952380952381,175.04761904761904,173.71428571428572,1.2928489943153207,7.48324667715706,5.882417646816642,21.158383400349148,61.09464368259283,1.7,731.78,0,0.3696169176792867,3.541206200403398e-4,9.326490075797035e-4,Puerto Rico
18_-77,1093,Americas,Island,24.135176511911247,7.975425958633423,72.03153228759766,102.49513391348032,29.558106862581692,18.49277819119967,11.065328671382023,24.534689609821026,23.034177119915302,25.28910834972675,22.81571439596323,1544.730769230769,243.6153846153846,60.07692307692307,45.457996074969955,599.8076923076923,206.84615384615387,379.61538461538464,253.07692307692307,294.9230769230769,1.1963066060398642,11.472835371440537,6.045126723434387,24.314480523222116,67.74508670388323,5.27,721.91,0,0.25821086756728745,2.64709892116899e-4,0.004357791589500374,Jamaica
18_-88,1717,Americas,Mainland,26.42371625166673,8.08148297896752,65.56897442157452,157.72642575777493,32.07458950923039,19.780468427217922,12.29412108201247,27.276022397554836,25.71664179288424,27.92992694561298,24.240934518667366,1514.7307692307693,231.1153846153846,34,53.846731626070465,595.9230769230769,123.5,494.96153846153845,254.1153846153846,6.884615384615385,1.0179401168310924,9.588704006788166,6.83840810533819,31.259824909483083,75.1673032795038,NA,0,1,0.10431821354521185,0.006234963762483102,3.01688742425385e-4,Belize
18_-89,997,Americas,Mainland,25.316761917538113,12.024206479390463,70.12334526909723,174.59121661716037,33.550631841023765,16.42667357126872,17.123958322736954,26.61872344546848,24.73893165588379,26.994274192386204,22.88666778140598,1389.1944444444443,215.41666666666666,32.72222222222222,58.04326428307427,571.9166666666666,110.80555555555557,482.94444444444446,189.36111111111114,115.66666666666667,1.212378118002506,11.027523710282992,6.867169686629961,31.17788210916221,48.65349756806549,NA,0,1,0.10016075671154694,0.008788226387091442,4.523213787983471e-5,Mexico Southeast
18_-96,841,Americas,Mainland,25.108711772494846,10.895271937052408,59.233917236328125,232.54222954644098,34.67549318737454,16.28040952152676,18.39508358637492,26.463756720225017,24.436511569552952,27.640772077772354,21.901732524236042,2272.333333333333,453.47222222222223,38.44444444444444,86.27785407172308,1236.2222222222222,125.58333333333334,510.3611111111111,169.75,215.88888888888889,1.1856162854742631,9.352640703766623,5.734010842501314,39.79633521906194,40.663163197116184,NA,0,1,0.26607516023373384,6.488532045053256e-4,7.263045060369815e-4,Mexico Southwest
19_-95,332,Americas,Mainland,25.093379497528076,9.300204992294312,57.50559711456299,225.8362331390381,33.27126216888428,17.100030779838562,16.171231508255005,26.283942461013794,24.73066473007202,27.41249918937683,21.902021884918213,2401,445.375,33.25,72.26719760894775,1140.125,131.5,658,333.375,165.125,1.1700124457003611,8.512016369148787,5.672337454813731,42.80769725344258,47.96480346362804,NA,0,1,0.22315113813549312,5.3165596349516796e-5,0,Mexico Gulf
19_109,953,Asia,Mainland,23.912657345042508,7.0192438714644485,42.57744923759909,354.8460953656365,31.18218169492834,14.68102112938376,16.501160621643066,26.247827922596652,19.202999283285703,27.625297153697293,19.051415667814368,1333.3529411764705,246.85294117647058,14.441176470588237,79.22983999813304,678.6764705882352,53.82352941176471,559,54.5,253.85294117647058,1.164547074401771,11.063327261241373,5.744810154654136,51.649005014970385,44.95671605768276,NA,0,1,0.2539554494360737,0.0030327595047284998,0.003450948971357935,Hainan
1_-51,1020,Americas,Mainland,26.667561848958332,8.210623847113716,75.65798462761774,78.38738165961371,32.99172178904215,22.139013926188152,10.852707862854004,25.975156360202366,27.725921154022217,27.725921154022217,25.762574089898003,2277.3055555555557,351.0833333333333,25.77777777777778,65.22409725189209,995.3333333333334,103.63888888888889,103.63888888888889,912.0277777777778,51.05555555555556,1.128483028962267,10.469804341146741,4.951420585267068,34.177559231935824,41.003177883868815,NA,0,1,0.045911177123787755,0.010042006822642738,5.872618944897242e-4,Brazil North
1_-52,5122,Americas,Mainland,25.907583819495308,8.545519669850668,78.77495850457086,67.75383101569281,32.12970150841607,21.28225697411431,10.847444534301758,25.475566069285076,26.794709576500786,26.794709576500786,25.085275332132976,2382.25,330.44444444444446,55.416666666666664,52.01236915588379,960.8888888888889,189.61111111111111,189.61111111111111,860.2222222222222,155.52777777777777,1.1863454698361369,9.412295066045067,4.471912084450394,29.118953962703962,36.83778496744472,NA,0,1,0.012356693421325131,0.003746163588178747,0.0018064599536376212,Brazil North
1_-53,1470,Americas,Mainland,25.280222362942165,8.935616175333658,80.72466850280762,62.408435079786514,31.59015968110826,20.521090189615887,11.069069491492378,24.927061345842148,26.088574144575333,26.088574144575333,24.501849757300484,2352.3333333333335,326.6388888888889,60.083333333333336,48.87482590145535,937.5,209.86111111111111,209.86111111111111,794.5,278.19444444444446,1.1593055935369598,9.62861111111111,4.450763935844104,29.707430555555554,34.85994442794058,NA,0,1,0.0024447560670984966,6.530398648077349e-5,0,Brazil North
1_-62,483,Americas,Mainland,26.862355020311142,9.240104781256782,86.51003879970975,48.60025882720947,32.43945852915446,21.75877783033583,10.68068069881863,26.199281480577255,27.077653937869602,27.324725521935356,26.18324655956692,1951.388888888889,315.1388888888889,75.80555555555556,54.50634638468424,877.1388888888889,233,284.5833333333333,785,81.77777777777777,1.1877943029351434,7.482274410659906,4.870761711226872,48.26148707293095,27.38914262255212,NA,0,1,0.003061611080910954,8.89285129095529e-5,0,Brazil North
1_-78,514,Americas,Mainland,16.07967828379737,8.906383156776428,90.40561930338542,29.347631772359215,21.023798677656387,11.164520813359154,9.859277884165445,16.200172397825455,15.880350655979578,16.417391194237602,15.718775577015345,1873.6388888888891,227.77777777777774,82.88888888888887,31.630990505218506,606,300.6666666666667,573.9722222222222,453.7222222222223,2015.25,1.001106306153676,9.698612082362082,5.329934221856012,37.377306235431234,92.87891389763809,NA,0,1,0.0847845534320991,0.0013523727995735182,5.349708361583865e-6,Colombia
1_10,5095,Africa,Mainland,24.55319955613878,7.319543573591444,70.00717565748427,98.70429844326443,29.812998294830322,19.363145722283257,10.449852572547066,24.47828351126777,23.18875567118327,25.528804885016548,23.183949046664768,2547.527777777778,472.55555555555554,15.138888888888891,64.47817028893365,1083.361111111111,119.11111111111113,750.4722222222222,155.16666666666666,286.77777777777777,1.0954949017573443,7.344421455572148,4.85044279143287,44.7236608948187,53.80605728972228,NA,0,1,0.019572689262733874,0.0012632858034725266,4.6361141530219055e-5,Gabon
1_109,701,Asia,Island,26.866342617915226,8.026135738079365,87.7181510925293,42.75127410888672,31.812613267164963,22.66534731938289,9.147265947782076,26.456916955801155,27.18225119664119,27.37144059401292,26.310523179861214,2862.846153846154,364.2307692307692,151.23076923076923,29.503334779005783,1017.4615384615385,499.53846153846155,613.4230769230769,866.5384615384615,51.53846153846154,1.0306025183932717,4.9764833478648045,4.810999353938096,29.62737183334796,134.45160365596914,3.42,503.73,1,0.2945270468547698,0.022145200383825142,0.016274494553336075,Borneo
1_11,1871,Africa,Mainland,23.139012177785236,8.227812435891893,74.52884483337402,88.68933423360188,28.77463897069295,17.734958330790203,11.03968063990275,23.070351759592693,21.891638967725967,23.986945470174152,21.89033688439263,2022.611111111111,356.30555555555554,10.611111111111109,62.347399923536514,817.0833333333334,105.80555555555557,639.3888888888889,118.52777777777774,598.6944444444445,1.1397014221962956,5.743333333333333,4.53077775137292,41.63104166666667,47.535868057939744,NA,0,1,0.02294287376329076,0.001728764150983257,1.1842105298014407e-5,Gabon
1_115,438,Asia,Island,24.145388709174263,8.712973992029825,91.62784004211426,20.818132188585068,28.951152907477486,19.442090299394394,9.50906260808309,24.340254836612278,24.139302094777424,24.411356502109104,23.907302114698624,3856.0555555555557,405.1388888888889,228.97222222222223,18.09524016910129,1125.6666666666667,739.1944444444445,1042.1944444444443,958.5833333333334,660.2222222222222,1.034520841617551,9.5813194444444445,4.812354188693894,30.165694444444444,143.3795208178626,725098.05,1104.78,1,0.009395613236755699,0.002128763219476301,0.0022069928722923634,Borneo
1_12,1573,Africa,Mainland,23.870425913068985,8.890237198935615,77.20668601989746,85.54510752360027,29.869326485527885,18.353985892401802,11.515340593126085,23.797334565056694,22.666970094045002,24.732555389404297,22.66675943798489,1669.0277777777778,309.5,18.861111111111107,63.421941333346894,698,118.52777777777777,490.9166666666667,124.52777777777777,545.4722222222222,1.1644653169893555,4.585902777777778,4.46175697988934,43.274027777777775,44.62268750720554,NA,0,1,0.011335482886509311,5.555391061196995e-4,0,Gabon
1_128,779,Asia,Island,25.576830493079292,7.486682666672601,89.93694898817274,24.792225413852268,29.890781296624077,21.56647316614787,8.32430813047621,25.647953298356796,25.718786027696396,25.807946417066788,25.316124439239502,2257.6944444444443,268.97222222222223,125.72222222222223,23.102069271935356,747.4722222222222,423.6388888888889,465.30555555555554,601.2222222222222,277.6111111111111,1.0847471259821722,7.370195959211778,4.8029747219651755,33.878525653430486,59.60875686724465,18015.95,1397.62,0,0.09458936970347237,0.008693677082691257,0.0055595711422732515,Maluku
1_13,790,Africa,Mainland,23.8514281378852,9.793690946367052,78.34350458780925,88.08633846706815,30.31467368867662,17.82173622979058,12.49293745888604,23.855916765001083,22.61009603076511,24.77441316180759,22.61009603076511,1628.75,296,27.694444444444443,59.168326483832466,670.8888888888889,147.58333333333331,486.3611111111111,147.58333333333331,527.8055555555555,1.175137659126954,4.320143779342723,4.650579983465642,45.331123826291076,47.96393270686572,NA,0,1,0.01188776402887443,4.753277764678284e-4,0,Gabon
